221,38.205,38.771,65
222,30.281,14.999,65
223,39.903,16.98,65
224,39.62,9.339,65
225,56.034,16.98,65
226,40.469,48.11,65
227,84.051,147.16,65
228,65.09,161.31,65
229,48.393,161.31,65
230,39.337,161.31,65
231,32.262,161.593,65
232,32.545,147.726,65
233,32.262,139.519,65
234,39.62,139.802,65
235,48.676,139.802,65
236,69.052,142.349,65
237,81.221,142.349,65
238,58.864,139.519,65
239,59.147,161.876,65
240,85.749,164.14,65
241,76.976,157.914,65
242,80.372,81.221,65
243,96.503,140.934,65
244,102.163,99.899,65
245,102.163,88.862,65
246,98.201,80.938,65
247,108.672,75.844,65
248,113.766,80.938,65
249,110.37,89.145,65
250,110.087,99.899,65
251,111.219,134.142,65
252,115.181,145.462,65
253,115.747,129.331,65
254,126.784,129.897,65
255,134.991,147.16,65
256,140.934,147.726,65
257,151.405,147.726,65
258,162.442,147.726,65
259,165.272,151.405,65
260,173.196,162.159,65
261,162.159,159.329,65
262,147.443,163.291,65
263,140.651,163.291,65
264,131.878,163.291,65
265,115.464,159.046,65
266,128.482,147.726,65
267,137.255,157.914,65
268,111.219,172.347,65
269,108.106,194.421,65
270,107.823,223.853,65
271,108.672,241.682,65
272,124.52,231.211,65
273,126.784,204.892,65
274,120.275,204.892,65
275,108.955,204.892,65
276,98.201,189.044,65
277,98.484,205.741,65
278,98.484,231.211,65
279,98.484,241.682,65
280,100.748,138.953,65
281,111.219,155.65,65
282,45.28,56.034,65
283,38.205,49.525,65
284,87.73,157.631,65
285,107.823,106.691,65
286,107.823,106.408,80
287,97.918,93.107,80
288,98.484,80.655,80
289,108.672,75.844,80
290,111.219,80.938,80
291,110.37,91.409,80
292,110.37,100.182,80
293,101.88,100.182,80
294,106.974,121.973,80
295,101.314,121.69,80
296,121.69,140.085,80
